id,sura,aya,translation,7_cluster_2_dim,7_cluster_1000_dim,7_cluster_2899_dim,15_cluster_2_dim,15_cluster_1000_dim,15_cluster_2899_dim,21_cluster_2_dim,21_cluster_1000_dim,21_cluster_2899_dim
113,2,106,Ayat yang Kami batalkan atau Kami hilangkan dari ingatan pasti Kami ganti dengan yang lebih baik atau yang sebanding dengannya Tidakkah kamu tahu bahwa Allah Mahakuasa atas segala sesuatu,6,0,0,6,0,0,6,0,0
114,2,107,Tidakkah kamu tahu bahwa Allah memiliki kerajaan langit dan bumi Dan tidak ada bagimu pelindung dan penolong selain Allah,4,0,0,4,0,0,4,0,0
115,2,108,Ataukah kamu hendak meminta kepada Rasulmu Muhammad seperti halnya Musa pernah diminta Bani Israil dahulu Siapa yang mengganti iman dengan kekafiran maka sungguh dia telah tersesat dari jalan yang lurus,0,0,0,10,0,0,0,0,0
116,2,109,Banyak di antara Ahli Kitab menginginkan sekiranya mereka dapat mengembalikan kamu setelah kamu beriman menjadi kafir kembali karena rasa dengki dalam diri mereka setelah kebenaran jelas bagi mereka Maka maafkanlah dan berlapang dadalah sampai Allah memberikan perintahNya Sungguh Allah Mahakuasa atas segala sesuatu,1,0,0,13,0,0,13,0,0
117,2,110,Dan laksanakanlah salat dan tunaikanlah zakat Dan segala kebaikan yang kamu kerjakan untuk dirimu kamu akan mendapatkannya pahala di sisi Allah Sungguh Allah Maha Melihat apa yang kamu kerjakan,1,0,0,1,0,0,19,0,0
118,2,111,Dan mereka Yahudi dan Nasrani berkata Tidak akan masuk surga kecuali orang Yahudi atau Nasrani Itu hanya anganangan mereka Katakanlah Tunjukkan bukti kebenaranmu jika kamu orang yang benar,3,0,0,3,0,0,3,0,0
119,2,112,Tidak Siapa yang menyerahkan diri sepenuhnya kepada Allah dan dia berbuat baik dia mendapat pahala di sisi Tuhannya dan tidak ada rasa takut pada mereka dan mereka tidak bersedih hati,2,0,0,12,0,0,12,0,0
120,2,113,Dan orang Yahudi berkata Orang Nasrani itu tidak memiliki sesuatu pegangan dan orangorang Nasrani juga berkata Orangorang Yahudi tidak memiliki sesuatu pegangan padahal mereka membaca Kitab Demikian pula orangorang yang tidak berilmu berkata seperti ucapan mereka itu Maka Allah akan mengadili mereka pada hari Kiamat tentang apa yang mereka perselisihkan,0,0,0,10,0,0,10,0,0
121,2,114,Dan siapakah yang lebih zalim daripada orang yang melarang di dalam masjidmasjid Allah untuk menyebut namaNya dan berusaha merobohkannya Mereka itu tidak pantas memasukinya kecuali dengan rasa takut kepada Allah Mereka mendapat kehinaan di dunia dan di akhirat mendapat azab yang berat,6,0,0,6,0,0,6,0,0
122,2,115,Dan milik Allah timur dan barat Ke manapun kamu menghadap di sanalah wajah Allah Sungguh Allah Mahaluas Maha Mengetahui,4,0,0,1,0,0,1,0,0
123,2,116,Dan mereka berkata Allah mempunyai anak Mahasuci Allah bahkan milikNyalah apa yang di langit dan di bumi Semua tunduk kepadaNya,4,0,0,4,0,0,4,0,0
124,2,117,Allah Pencipta langit dan bumi Apabila Dia hendak menetapkan sesuatu Dia hanya berkata kepadanya Jadilah Maka jadilah sesuatu itu,4,0,0,4,0,0,15,16,0
125,2,118,Dan orangorang yang tidak mengetahui berkata Mengapa Allah tidak berbicara dengan kita atau datang tandatanda kekuasaanNya kepada kita Demikian pula orangorang yang sebelum mereka telah berkata seperti ucapan mereka itu Hati mereka serupa Sesungguhnya telah Kami jelaskan tandatanda kekuasaan Kami kepada orangorang yang yakin,6,0,0,6,0,0,6,0,0
126,2,119,Sungguh Kami telah mengutusmu Muhammad dengan kebenaran sebagai pembawa berita gembira dan pemberi peringatan Dan engkau tidak akan diminta pertanggung jawaban tentang penghunipenghuni neraka,0,0,0,10,0,0,18,0,0
127,2,120,Dan orangorang Yahudi dan Nasrani tidak akan rela kepadamu Muhammad sebelum engkau mengikuti agama mereka Katakanlah Sesungguhnya petunjuk Allah itulah petunjuk yang sebenarnya Dan jika engkau mengikuti keinginan mereka setelah ilmu kebenaran sampai kepadamu tidak akan ada bagimu pelindung dan penolong dari Allah,6,0,0,6,0,0,6,0,0
128,2,121,Orangorang yang telah Kami beri Kitab mereka membacanya sebagaimana mestinya mereka itulah yang beriman kepadanya Dan siapa yang ingkar kepadanya mereka itulah orangorang yang rugi,3,0,0,11,0,0,11,18,0
129,2,122,Wahai Bani Israil Ingatlah nikmatKu yang telah Aku berikan kepadamu dan Aku telah melebihkan kamu dari semua umat yang lain di alam ini pada masa itu,0,0,0,7,0,0,7,0,0
130,2,123,Dan takutlah kamu pada hari ketika tidak seorangpun dapat menggantikan membela orang lain sedikit pun tebusan tidak diterima bantuan tidak berguna baginya dan mereka tidak akan ditolong,0,0,0,10,0,0,10,0,0
131,2,124,Dan ingatlah ketika Ibrahim diuji Tuhannya dengan beberapa kalimat lalu dia melaksanakannya dengan sempurna Dia Allah berfirman Sesungguhnya Aku menjadikan engkau sebagai pemimpin bagi seluruh manusia Dia Ibrahim berkata Dan juga dari anak cucuku Allah berfirman Benar tetapi janjiKu tidak berlaku bagi orangorang zalim,6,0,0,6,0,0,1,0,0
132,2,125,Dan ingatlah ketika Kami menjadikan rumah Kabah tempat berkumpul dan tempat yang aman bagi manusia Dan jadikanlah maqam Ibrahim  itu tempat salat Dan telah Kami perintahkan kepada Ibrahim dan Ismail Bersihkanlah rumahKu untuk orangorang yang tawaf orang yang itikaf orang yang rukuk dan orang yang sujud,0,0,0,3,0,0,3,0,0
133,2,126,Dan ingatlah ketika Ibrahim berdoa Ya Tuhanku jadikanlah negeri Mekkah ini negeri yang aman dan berilah rezeki berupa buahbuahan kepada penduduknya yaitu siapa di antara mereka yang beriman kepada Allah dan hari kemudian Dia Allah berfirman Dan kepada orang yang kafir akan Aku beri kesenangan sementara kemudian akan Aku paksa dia ke dalam azab neraka dan itulah seburukburuk tempat kembali,0,0,0,7,0,0,0,0,0
134,2,127,Dan ingatlah ketika Ibrahim meninggikan pondasi Baitullah bersama Ismail seraya berdoa Ya Tuhan kami terimalah amal dari kami Sungguh Engkaulah Yang Maha Mendengar Maha Mengetahui,2,0,0,12,0,0,12,0,0
135,2,128,Ya Tuhan kami jadikanlah kami orang yang berserah diri kepadaMu dan anak cucu kami juga umat yang berserah diri kepadaMu dan tunjukkanlah kepada kami caracara melakukan ibadah haji kami dan terimalah tobat kami Sungguh Engkaulah Yang Maha Penerima tobat Maha Penyayang,2,0,0,12,0,0,12,0,0
136,2,129,Ya Tuhan kami utuslah di tengah mereka seorang rasul dari kalangan mereka sendiri yang akan membacakan kepada mereka ayatayatMu dan mengajarkan Kitab dan Hikmah kepada mereka dan menyucikan mereka Sungguh Engkaulah Yang Mahaperkasa Mahabijaksana,2,0,0,7,0,0,7,0,0
137,2,130,Dan orang yang membenci agama Ibrahim hanyalah orang yang memperbodoh dirinya sendiri Dan sungguh Kami telah memilihnya Ibrahim di dunia ini Dan sesungguhnya di akhirat dia termasuk orangorang yang saleh,0,0,0,10,0,0,0,0,0
138,2,131,Ingatlah ketika Tuhan berfirman kepadanya Ibrahim Berserah dirilah Dia menjawab Aku berserah diri kepada Tuhan seluruh alam,2,0,0,2,0,0,2,0,0
139,2,132,Dan Ibrahim mewasiatkan ucapan itu kepada anakanaknya demikian pula Yakub Wahai anakanakku Sesungguhnya Allah telah memilih agama ini untukmu maka janganlah kamu mati kecuali dalam keadaan muslim,6,0,0,6,0,0,6,0,0
140,2,133,Apakah kamu menjadi saksi saat maut akan menjemput Yakub ketika dia berkata kepada anakanaknya Apa yang kamu sembah sepeninggalku Mereka menjawab Kami akan menyembah Tuhanmu dan Tuhan nenek moyangmu yaitu Ibrahim Ismail dan Ishak yaitu Tuhan Yang Mahaesa dan kami hanya berserah diri kepadaNya,2,0,0,2,0,0,2,0,0
141,2,134,Itulah umat yang telah lalu Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu usahakan Dan kamu tidak akan diminta pertanggungjawaban tentang apa yang dahulu mereka kerjakan,0,0,0,10,0,0,10,0,0
142,2,135,Dan mereka berkata Jadilah kamu penganut Yahudi atau Nasrani niscaya kamu mendapat petunjuk Katakanlah Tidak Tetapi kami mengikuti agama Ibrahim yang lurus dan dia termasuk golongan orang yang mempersekutukan Tuhan,2,0,0,7,0,0,7,0,0
143,2,136,Katakanlah Kami beriman kepada Allah dan kepada apa yang diturunkan kepada kami dan kepada apa yang diturunkan kepada Ibrahim Ismail Ishak Yakub dan anak cucunya dan kepada apa yang diberikan kepada Musa dan Isa serta kepada apa yang diberikan kepada nabinabi dari Tuhan mereka Kami tidak membedabedakan seorang pun di antara mereka dan kami berserah diri kepadaNya,6,0,0,7,0,0,0,0,0
144,2,137,Maka jika mereka telah beriman sebagaimana yang kamu imani sungguh mereka telah mendapat petunjuk Tetapi jika mereka berpaling sesungguhnya mereka berada dalam permusuhan denganmu maka Allah mencukupkan engkau Muhammad terhadap mereka dengan pertolonganNya Dan Dia Maha Mendengar Maha Mengetahui,1,0,0,1,0,0,1,0,0
145,2,138,ibgah Allah Siapa yang lebih baik ibgahnya daripada Allah Dan hanya kepadaNya kami menyembah,4,0,0,4,0,0,4,0,0
146,2,139,Katakanlah Muhammad Apakah kamu hendak berdebat dengan kami tentang Allah padahal Dia adalah Tuhan kami dan Tuhan kamu Bagi kami amalan kami bagi kamu amalan kamu dan hanya kepadaNya kami dengan tulus mengabdikan diri,2,0,0,2,0,0,20,0,0
147,2,140,Ataukah kamu orangorang Yahudi dan Nasrani berkata bahwa Ibrahim Ismail Ishak Yakub dan anak cucunya adalah penganut Yahudi atau Nasrani Katakanlah Kamukah yang lebih tahu atau Allah dan siapakah yang lebih zalim daripada orang yang menyembunyikan kesaksian dari Allah yang ada padanya Allah tidak lengah terhadap apa yang kamu kerjakan,6,0,0,6,0,0,6,0,0
148,2,141,Itulah umat yang telah lalu Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu usahakan Dan kamu tidak akan diminta pertanggungjawaban tentang apa yang dahulu mereka kerjakan,0,0,0,10,0,0,10,0,0
149,2,142,Orangorang yang kurang akal di antara manusia akan berkata Apakah yang memalingkan mereka muslim dari kiblat yang dahulu mereka berkiblat kepadanya Katakanlah Muhammad Milik Allahlah timur dan barat Dia memberi petunjuk kepada siapa yang Dia kehendaki ke jalan yang lurus,6,0,0,6,0,0,6,0,0
150,2,143,Dan demikian pula Kami telah menjadikan kamu umat Islam umat pertengahan agar kamu menjadi saksi atas perbuatan manusia dan agar Rasul Muhammad menjadi saksi atas perbuatan kamu Kami tidak menjadikan kiblat yang dahulu kamu berkiblat kepadanya melainkan agar kami mengetahui siapa yang mengikuti Rasul dan siapa yang berbalik ke belakang Sungguh pemindahan kiblat itu sangat berat kecuali bagi orang yang telah diberi petunjuk oleh Allah Dan Allah tidak akan menyianyiakan imanmu Sungguh Allah Maha Pengasih Maha Penyayang kepada manusia,1,0,0,13,0,0,1,0,0
151,2,144,Kami melihat wajahmu Muhammad sering menengadah ke langit maka akan Kami palingkan engkau ke kiblat yang engkau senangi Maka hadapkanlah wajahmu ke arah Masjidilharam Dan di mana saja engkau berada hadapkanlah wajahmu ke arah itu Dan sesungguhnya orangorang yang diberi Kitab Taurat dan Injil tahu bahwa pemindahan kiblat itu adalah kebenaran dari Tuhan mereka Dan Allah tidak lengah terhadap apa yang mereka kerjakan,0,0,0,7,0,0,0,0,0
152,2,145,Dan walaupun engkau Muhammad memberikan semua ayat keterangan kepada orangorang yang diberi kitab itu mereka tidak akan mengikuti kiblatmu dan engkau pun tidak akan mengikuti kiblat mereka Sebagian mereka tidak akan mengikuti kiblat sebagian yang lain Dan jika engkau mengikuti keinginan mereka setelah sampai ilmu kepadamu niscaya engkau termasuk orangorang zalim,0,0,0,3,0,0,3,18,0
153,2,146,Orangorang yang telah Kami beri Kitab Taurat dan Injil mengenalnya Muhammad seperti mereka mengenal anakanak mereka sendiri Sesungguhnya sebagian mereka pasti menyembunyikan kebenaran padahal mereka mengetahuinya,0,0,0,10,0,0,10,0,0
154,2,147,Kebenaran itu dari Tuhanmu maka janganlah sekalikali engkau Muhammad termasuk orangorang yang ragu,2,0,0,2,0,0,2,0,0
155,2,148,Dan setiap umat mempunyai kiblat yang dia menghadap kepadanya Maka berlombalombalah kamu dalam kebaikan Di mana saja kamu berada pasti Allah akan mengumpulkan kamu semuanya Sungguh Allah Mahakuasa atas segala sesuatu,1,0,0,1,0,0,19,0,0
156,2,149,Dan dari mana pun engkau Muhammad keluar hadapkanlah wajahmu ke arah Masjidilharam sesungguhnya itu benarbenar ketentuan dari Tuhanmu Allah tidak lengah terhadap apa yang kamu kerjakan,2,0,0,12,0,0,12,0,0
157,2,150,Dan dari mana pun engkau Muhammad keluar maka hadapkanlah wajahmu ke arah Masjidilharam Dan di mana saja kamu berada maka hadapkanlah wajahmu ke arah itu agar tidak ada alasan bagi manusia untuk menentangmu kecuali orangorang yang zalim di antara mereka Janganlah kamu takut kepada mereka tetapi takutlah kepadaKu agar Aku sempurnakan nikmatKu kepadamu dan agar kamu mendapat petunjuk,0,0,0,10,0,0,0,0,0
158,2,151,Sebagaimana Kami telah mengutus kepadamu seorang Rasul Muhammad dari kalangan kamu yang membacakan ayatayat Kami menyucikan kamu dan mengajarkan kepadamu Kitab AlQuran dan Hikmah Sunah serta mengajarkan apa yang belum kamu ketahui,0,0,0,10,0,0,10,18,0
159,2,152,Maka ingatlah kepadaKu Aku pun akan ingat kepadamu Bersyukurlah kepadaKu dan janganlah kamu ingkar kepadaKu,6,0,0,0,0,0,17,0,0
160,2,153,Wahai orangorang yang beriman Mohonlah pertolongan kepada Allah dengan sabar dan salat Sungguh Allah beserta orangorang yang sabar,1,0,0,13,0,0,13,0,0
161,2,154,Dan janganlah kamu mengatakan orangorang yang terbunuh di jalan Allah mereka telah mati Sebenarnya mereka hidup  tetapi kamu tidak menyadarinya,6,0,0,6,0,0,13,0,0
162,2,155,Dan Kami pasti akan menguji kamu dengan sedikit ketakutan kelaparan kekurangan harta jiwa dan buahbuahan Dan sampaikanlah kabar gembira kepada orangorang yang sabar,0,0,0,10,0,0,10,0,0
163,2,156,yaitu orangorang yang apabila ditimpa musibah mereka berkata Inn lillhi wa inn ilaihi rjin  sesungguhnya kami milik Allah dan kepadaNyalah kami kembali,6,0,0,6,0,0,6,0,0
164,2,157,Mereka itulah yang memperoleh ampunan dan rahmat dari Tuhannya dan mereka itulah orangorang yang mendapat petunjuk,2,0,0,2,0,0,2,0,0
165,2,158,Sesungguhnya Safa dan Marwah merupakan sebagian syiar agama Allah Maka siapa yang beribadah haji ke Baitullah atau berumrah tidak ada dosa baginya mengerjakan sai di antara keduanya Dan siapa yang dengan kerelaan hati mengerjakan kebajikan maka Allah Maha Mensyukuri  Maha Mengetahui,1,0,0,13,0,0,1,0,0
166,2,159,Sungguh orangorang yang menyembunyikan apa yang telah Kami turunkan berupa keteranganketerangan dan petunjuk setelah Kami jelaskan kepada manusia dalam Kitab AlQuran mereka itulah yang dilaknat Allah dan dilaknat pula oleh orangorang yang melaknat,6,0,0,6,0,0,6,18,0
167,2,160,kecuali mereka yang telah bertobat mengadakan perbaikan dan menjelaskannya mereka itulah yang Aku terima tobatnya dan Akulah Yang Maha Penerima tobat Maha Penyayang,1,0,0,1,0,0,1,0,0
168,2,161,Sungguh orangorang yang kafir dan mati dalam keadaan kafir mereka itu mendapat laknat Allah para malaikat dan manusia seluruhnya,6,0,0,6,0,0,6,0,0
169,2,162,mereka kekal di dalamnya laknat tidak akan diringankan azabnya dan mereka tidak diberi penangguhan,3,0,0,11,0,0,11,0,0
170,2,163,Dan Tuhan kamu adalah Tuhan Yang Maha Esa tidak ada tuhan selain Dia Yang Maha Pengasih Maha Penyayang,2,0,0,9,7,7,16,7,7
171,2,164,Sesungguhnya pada penciptaan langit dan bumi pergantian malam dan siang kapal yang berlayar di laut dengan muatan yang bermanfaat bagi manusia apa yang diturunkan Allah dari langit berupa air lalu dengan itu dihidupkanNya bumi setelah mati kering dan Dia tebarkan di dalamnya bermacammacam binatang dan perkisaran angin dan awan yang dikendalikan antara langit dan bumi semua itu sungguh merupakan tandatanda kebesaran Allah bagi orangorang yang mengerti,6,0,0,6,0,0,6,0,0
172,2,165,Dan di antara manusia ada orang yang menyembah tuhan selain Allah sebagai tandingan yang mereka cintai seperti mencintai Allah Adapun orangorang yang beriman sangat besar cintanya kepada Allah Sekiranya orangorang yang berbuat zalim itu melihat ketika mereka melihat azab pada hari Kiamat bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat berat azabNya niscaya mereka menyesal,1,0,0,1,0,0,1,0,0
173,2,166,Yaitu ketika orangorang yang diikuti berlepas tangan dari orangorang yang mengikuti dan mereka melihat azab dan ketika segala hubungan antara mereka terputus,3,0,0,11,0,0,11,0,0
174,2,167,Dan orangorang yang mengikuti berkata Sekiranya kami mendapat kesempatan kembali ke dunia tentu kami akan berlepas tangan dari mereka sebagaimana mereka berlepas tangan dari kami Demikianlah Allah memperlihatkan kepada mereka perbuatan mereka yang menjadi penyesalan mereka Dan mereka tidak akan ke luar dari api neraka,0,0,0,0,0,0,17,0,0
175,2,168,Wahai manusia Makanlah dari makanan yang halal dan baik yang terdapat di bumi dan janganlah kamu mengikuti langkahlangkah setan Sungguh setan itu musuh yang nyata bagimu,6,0,0,0,0,0,17,0,0
176,2,169,Sesungguhnya setan itu hanya menyuruh kamu agar berbuat jahat dan keji dan mengatakan apa yang tidak kamu ketahui tentang Allah,1,0,0,1,0,0,1,0,0
177,2,170,Dan apabila dikatakan kepada mereka Ikutilah apa yang telah diturunkan Allah mereka menjawab Tidak Kami mengikuti apa yang kami dapati pada nenek moyang kami melakukannya Padahal nenek moyang mereka itu tidak mengetahui apa pun dan tidak mendapat petunjuk,6,0,0,6,0,0,6,0,0
178,2,171,Dan perumpamaan bagi penyeru orang yang kafir adalah seperti penggembala yang meneriaki binatang yang tidak mendengar selain panggilan dan teriakan Mereka tuli bisu dan buta maka mereka tidak mengerti,0,0,0,10,0,0,10,0,0
179,2,172,Wahai orangorang yang beriman Makanlah dari rezeki yang baik yang Kami berikan kepada kamu dan bersyukurlah kepada Allah jika kamu hanya menyembah kepadaNya,1,0,0,13,0,0,19,0,0
180,2,173,Sesungguhnya Dia hanya mengharamkan atasmu bangkai darah daging babi dan daging hewan yang disembelih dengan menyebut nama selain Allah Tetapi siapa saja yang terpaksa memakannya bukan karena menginginkannya dan tidak pula melampaui batas maka tidak ada dosa baginya Sungguh Allah Maha Pengampun Maha Penyayang,1,0,0,1,0,0,1,0,0
181,2,174,Sungguh orangorang yang menyembunyikan apa yang telah diturunkan Allah yaitu Kitab dan menjualnya dengan harga murah mereka hanya menelan api neraka ke dalam perutnya dan Allah tidak akan menyapa mereka pada hari Kiamat dan tidak akan menyucikan mereka Mereka akan mendapat azab yang sangat pedih,6,0,0,0,0,0,17,0,0
182,2,175,Mereka itulah yang membeli kesesatan dengan petunjuk dan azab dengan ampunan Maka alangkah beraninya mereka menentang api neraka,3,0,0,3,0,0,3,0,0
183,2,176,Yang demikian itu karena Allah telah menurunkan Kitab AlQuran dengan membawa kebenaran dan sesungguhnya orangorang yang berselisih paham tentang kebenaran Kitab itu mereka dalam perpecahan yang jauh dari kebenaran,0,0,0,10,0,0,0,18,0
184,2,177,Kebajikan itu bukanlah mengahadapkan wajahmu ke arah timur dan ke barat tetapi kebajikan itu ialah kebajikan orang yang beriman kepada Allah hari akhir malaikatmalaikat kitabkitab dan nabinabi dan memberikan harta yang dicintainya kepada kerabat anak yatim orangorang miskin orangorang yang dalam perjalanan musafir pemintaminta dan untuk memerdekakan hamba sahaya yang melaksanakan salat dan menunaikan zakat orangorang yang menepati janji apabila berjanji dan orang yang sabar dalam kemelaratan penderitaan dan pada masa peperangan Mereka itulah orangorang yang benar dan mereka itulah orangorang yang bertakwa,0,0,0,10,0,0,10,0,0
